,title,link,image,lprice,hprice,mallName,productId,productType,brand,maker,category1,category2,category3,category4,query,rank,date,local_image
74,체어스코 메쉬 사무 학생 책상 컴퓨터 의자,https://search.shopping.naver.com/gate.nhn?id=35675473795,https://shopping-phinf.pstatic.net/main_3567547/35675473795.20221106173201.jpg,59900,,네이버,35675473795,1,,,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,의자,75,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3567547|35675473795.20221106173201.jpg
75,사무용 컴퓨터 서울대 학생 공부 책상 의자 사이즈오브체어 라이트,https://search.shopping.naver.com/gate.nhn?id=85440161438,https://shopping-phinf.pstatic.net/main_8544016/85440161438.jpg,237600,,사이즈오브,85440161438,2,사이즈오브,,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,의자,76,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8544016|85440161438.jpg
76,편한 메쉬 컴퓨터의자 사무용 사무실의자 공부 책상의자 DP30,https://search.shopping.naver.com/gate.nhn?id=84175244801,https://shopping-phinf.pstatic.net/main_8417524/84175244801.jpg,176000,,리드퍼,84175244801,2,리드퍼,,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,의자,77,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8417524|84175244801.jpg
77,린백 사무용 학생용 컴퓨터 의자 LB11HB,https://search.shopping.naver.com/gate.nhn?id=24803503629,https://shopping-phinf.pstatic.net/main_2480350/24803503629.20220111105656.jpg,44900,,네이버,24803503629,1,린백,린백,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,의자,78,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2480350|24803503629.20220111105656.jpg
78,SIDIZ T55 업무용 천연가죽 튼튼한 사무용의자 재택근무,https://search.shopping.naver.com/gate.nhn?id=29715581942,https://shopping-phinf.pstatic.net/main_2971558/29715581942.jpg,152900,,퍼스사무용가구,29715581942,2,,,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,의자,79,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2971558|29715581942.jpg
79,퍼시스 회의용의자 서울대도서관의자 CHNA4311WA,https://search.shopping.naver.com/gate.nhn?id=31293001164,https://shopping-phinf.pstatic.net/main_3129300/31293001164.20220314035109.jpg,170550,,네이버,31293001164,1,퍼시스,,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,의자,80,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3129300|31293001164.20220314035109.jpg
82,린백 LB11MB 사무용 학생용 컴퓨터 의자,https://search.shopping.naver.com/gate.nhn?id=26041708524,https://shopping-phinf.pstatic.net/main_2604170/26041708524.20220111123445.jpg,39900,,네이버,26041708524,1,린백,린백,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,의자,83,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2604170|26041708524.20220111123445.jpg
83,"회의실의자 회의용 멀티 사무실 사무용 의자,사무용 다용도 고정 강당 간이의자",https://search.shopping.naver.com/gate.nhn?id=14371524398,https://shopping-phinf.pstatic.net/main_1437152/14371524398.2.jpg,14800,,인천진영가구,14371524398,2,,,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,의자,84,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_1437152|14371524398.2.jpg
84,방석높이 L M H 퀼팅체어 T800PQ 컴퓨터 PC방 중역 사무실 편한 책상 사무용 의자,https://search.shopping.naver.com/gate.nhn?id=82435181951,https://shopping-phinf.pstatic.net/main_8243518/82435181951.26.jpg,296000,,클라우드백,82435181951,2,클라우드백,토이퍼니처,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,의자,85,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_8243518|82435181951.26.jpg
85,퍼시스 어라운드 리뉴얼 화이트쉘 의자 CHN6200CWH,https://search.shopping.naver.com/gate.nhn?id=32306968935,https://shopping-phinf.pstatic.net/main_3230696/32306968935.20220513101136.jpg,215140,,네이버,32306968935,1,퍼시스,퍼시스,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,의자,86,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3230696|32306968935.20220513101136.jpg
86,파트라 라보시리즈 PCRV CW 사무용의자 메쉬의자 LV11MPAKSD,https://search.shopping.naver.com/gate.nhn?id=34479466691,https://shopping-phinf.pstatic.net/main_3447946/34479466691.20230114122606.jpg,363000,,네이버,34479466691,1,파트라,파트라,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,의자,87,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3447946|34479466691.20230114122606.jpg
87,아르노 의자 메쉬 사무용 가구 회의실 강의 책상,https://search.shopping.naver.com/gate.nhn?id=10549307873,https://shopping-phinf.pstatic.net/main_1054930/10549307873.20190725030622.jpg,24100,,네이버,10549307873,1,,,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,의자,88,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_1054930|10549307873.20190725030622.jpg
88,코아스 KOAS 코아스 에르체 메쉬의자 외 4색 중 헤드포함 OSCH0800HAA,https://search.shopping.naver.com/gate.nhn?id=34962741737,https://shopping-phinf.pstatic.net/main_3496274/34962741737.20220929170856.jpg,246310,,네이버,34962741737,1,,,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,의자,89,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3496274|34962741737.20220929170856.jpg
89,동서가구 다니엘 1인 리클라이너 침대의자 DF908119,https://search.shopping.naver.com/gate.nhn?id=24908788544,https://shopping-phinf.pstatic.net/main_2490878/24908788544.20201119184748.jpg,120360,,네이버,24908788544,1,동서가구,,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,의자,90,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2490878|24908788544.20201119184748.jpg
92,동서가구 스카온 701 편백쿠션 침대형 리클라이너 메쉬 의자 DF641016,https://search.shopping.naver.com/gate.nhn?id=20858388320,https://shopping-phinf.pstatic.net/main_2085838/20858388320.20220809144708.jpg,109000,,네이버,20858388320,1,동서가구,동서가구,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,의자,93,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2085838|20858388320.20220809144708.jpg
93,삼익가구 컴포디 침대형 리클라이너 체어 컴퓨터 의자,https://search.shopping.naver.com/gate.nhn?id=36438620013,https://shopping-phinf.pstatic.net/main_3643862/36438620013.20221211075021.jpg,109750,,네이버,36438620013,1,삼익가구,삼익가구,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,의자,94,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3643862|36438620013.20221211075021.jpg
94,리드퍼 작업 작업용 카운터 병원 실험실 의자 DP100,https://search.shopping.naver.com/gate.nhn?id=32182337195,https://shopping-phinf.pstatic.net/main_3218233/32182337195.20220505111829.jpg,93000,,네이버,32182337195,1,,,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,의자,95,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3218233|32182337195.20220505111829.jpg
95,EX퍼니처 3D 메쉬체어 TYPE-4 UPM 게이밍 컴퓨터 의자,https://search.shopping.naver.com/gate.nhn?id=35700593755,https://shopping-phinf.pstatic.net/main_3570059/35700593755.20221109054202.jpg,319000,,네이버,35700593755,1,,,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,의자,96,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3570059|35700593755.20221109054202.jpg
96,듀오백 DK 073B 회의용의자 학생의자 컴퓨터의자,https://search.shopping.naver.com/gate.nhn?id=28685622547,https://shopping-phinf.pstatic.net/main_2868562/28685622547.20221119150459.jpg,99000,,네이버,28685622547,1,듀오백,듀오백,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,의자,97,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2868562|28685622547.20221119150459.jpg
97,체어렉스 리클라이너 침대형 사무용 사무실 게이밍 중역 컴퓨터 책상 의자 C40 PPLDB,https://search.shopping.naver.com/gate.nhn?id=32194643793,https://shopping-phinf.pstatic.net/main_3219464/32194643793.20220507031740.jpg,209000,,네이버,32194643793,1,체어렉스,,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,의자,98,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3219464|32194643793.20220507031740.jpg
98,시디즈 T80 시리즈 T800HLDA 블랙쉘 메쉬의자,https://search.shopping.naver.com/gate.nhn?id=14628780987,https://shopping-phinf.pstatic.net/main_1462878/14628780987.20220809145622.jpg,549990,,네이버,14628780987,1,시디즈,시디즈,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,의자,99,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_1462878|14628780987.20220809145622.jpg
99,시디즈 T50 시리즈 NEW T503F 메쉬의자 TNA503F,https://search.shopping.naver.com/gate.nhn?id=34140920618,https://shopping-phinf.pstatic.net/main_3414092/34140920618.20220818114238.jpg,158990,,네이버,34140920618,1,시디즈,시디즈,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,의자,100,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_3414092|34140920618.20220818114238.jpg
102,제닉스 ARENA DESK 1500 게이밍 컴퓨터책상,https://search.shopping.naver.com/gate.nhn?id=15334597317,https://shopping-phinf.pstatic.net/main_1533459/15334597317.20181122172751.jpg,239000,,네이버,15334597317,1,제닉스,제닉스,가구/인테리어,서재/사무용가구,책상,컴퓨터책상,책상,3,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_1533459|15334597317.20181122172751.jpg
103,데스커 1인 노트북 책상  빌트인 콘센트 1200x600,https://search.shopping.naver.com/gate.nhn?id=20472074934,https://shopping-phinf.pstatic.net/main_2047207/20472074934.20211209121643.jpg,157000,,네이버,20472074934,1,데스커,일룸,가구/인테리어,서재/사무용가구,책상,컴퓨터책상,책상,4,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2047207|20472074934.20211209121643.jpg
104,제닉스 ARENA MULTI DESK 1260 1인용 컴퓨터 게이밍책상,https://search.shopping.naver.com/gate.nhn?id=29217629620,https://shopping-phinf.pstatic.net/main_2921762/29217629620.20211013143605.jpg,108570,,네이버,29217629620,1,제닉스,제닉스크리에이티브,가구/인테리어,서재/사무용가구,책상,컴퓨터책상,책상,5,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2921762|29217629620.20211013143605.jpg
105,e스마트 엘리트 학생 1인 와이드 가정용 독서실책상 930 LED 스탠드포함,https://search.shopping.naver.com/gate.nhn?id=15923639644,https://shopping-phinf.pstatic.net/main_1592363/15923639644.20200904164319.jpg,147570,,네이버,15923639644,1,e스마트,e스마트,가구/인테리어,서재/사무용가구,책상,독서실책상,책상,6,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_1592363|15923639644.20200904164319.jpg
106,루나랩 게이밍 컴퓨터 책상 1인용 커브형 1200,https://search.shopping.naver.com/gate.nhn?id=25994830527,https://shopping-phinf.pstatic.net/main_2599483/25994830527.20220120124854.jpg,259000,,네이버,25994830527,1,루나랩,,가구/인테리어,서재/사무용가구,책상,컴퓨터책상,책상,7,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2599483|25994830527.20220120124854.jpg
107,데스커 DSAD114D 컴퓨터 데스크 1400x700,https://search.shopping.naver.com/gate.nhn?id=14510368797,https://shopping-phinf.pstatic.net/main_1451036/14510368797.20180611160306.jpg,154900,,네이버,14510368797,1,데스커,일룸,가구/인테리어,서재/사무용가구,책상,컴퓨터책상,책상,8,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_1451036|14510368797.20180611160306.jpg
108,데스커 DSAD212 베이직 데스크 1200x600,https://search.shopping.naver.com/gate.nhn?id=14818128749,https://shopping-phinf.pstatic.net/main_1481812/14818128749.20190717105337.jpg,99000,,네이버,14818128749,1,데스커,일룸,가구/인테리어,서재/사무용가구,책상,일자형 책상,책상,9,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_1481812|14818128749.20190717105337.jpg
109,데스커 DSAD118D 컴퓨터데스크 1800x700,https://search.shopping.naver.com/gate.nhn?id=17422432732,https://shopping-phinf.pstatic.net/main_1742243/17422432732.20190211143101.jpg,219000,,네이버,17422432732,1,데스커,일룸,가구/인테리어,서재/사무용가구,책상,컴퓨터책상,책상,10,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_1742243|17422432732.20190211143101.jpg
112,데스커 DSAD112D 컴퓨터 데스크 1200x700,https://search.shopping.naver.com/gate.nhn?id=14907192392,https://shopping-phinf.pstatic.net/main_1490719/14907192392.20200819171116.jpg,129000,,네이버,14907192392,1,데스커,일룸,가구/인테리어,서재/사무용가구,책상,컴퓨터책상,책상,13,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_1490719|14907192392.20200819171116.jpg
113,아이디어스터디 티케 철제 1인독서실책상,https://search.shopping.naver.com/gate.nhn?id=17476097439,https://shopping-phinf.pstatic.net/main_1747609/17476097439.20200420142211.jpg,74500,,네이버,17476097439,1,아이디어스터디,아이디어스터디,가구/인테리어,서재/사무용가구,책상,독서실책상,책상,14,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_1747609|17476097439.20200420142211.jpg
114,에이픽스 1인용 컴퓨터 게이밍 데스크 GD001 1600L 조립식책상,https://search.shopping.naver.com/gate.nhn?id=23995474522,https://shopping-phinf.pstatic.net/main_2399547/23995474522.20200901155955.jpg,149000,,네이버,23995474522,1,에이픽스,에이픽스,가구/인테리어,서재/사무용가구,책상,컴퓨터책상,책상,15,2023-02-26 23:14:39,dataset/naver_shopping_query_data/images/2023-02-26T23:14:39/https:||shopping-phinf.pstatic.net|main_2399547|23995474522.20200901155955.jpg
